"state","s_fips","county","c_fips","weather_type","year"
"MONTANA",30,"TETON COUNTY",99,"Fire","2017"
"MONTANA",30,"TETON COUNTY",99,"Severe Storm(s)","2016"
"WYOMING",56,"TETON COUNTY",39,"Severe Storm(s)","2017"
"MISSOURI",29,"TEXAS COUNTY",215,"Severe Storm(s)","2015"
"MISSOURI",29,"TEXAS COUNTY",215,"Flood","2017"
"MISSOURI",29,"TEXAS COUNTY",215,"Flood","2016"
"MISSOURI",29,"TEXAS COUNTY",215,"Severe Storm(s)","2019"
"OKLAHOMA",40,"TEXAS COUNTY",139,"Severe Storm(s)","2017"
"NEBRASKA",31,"THAYER COUNTY",169,"Flood","2019"
"NEBRASKA",31,"THAYER COUNTY",169,"Severe Storm(s)","2015"
"GEORGIA",13,"THOMAS COUNTY",275,"Hurricane","2018"
"GEORGIA",13,"THOMAS COUNTY",275,"Hurricane","2017"
"GEORGIA",13,"THOMAS COUNTY",275,"Tornado","2017"
"KANSAS",20,"THOMAS COUNTY",193,"Snow","2017"
"NEBRASKA",31,"THOMAS COUNTY",171,"Severe Storm(s)","2018"
"TEXAS",48,"THROCKMORTON COUNTY",447,"Flood","2019"
"TEXAS",48,"THROCKMORTON COUNTY",447,"Flood","2016"
"TEXAS",48,"THROCKMORTON COUNTY",447,"Severe Storm(s)","2015"
"NEBRASKA",31,"THURSTON COUNTY",173,"Severe Storm(s)","2018"
"NEBRASKA",31,"THURSTON COUNTY",173,"Severe Storm(s)","2017"
"NEBRASKA",31,"THURSTON COUNTY",173,"Flood","2019"
"GEORGIA",13,"TIFT COUNTY",277,"Hurricane","2018"
"GEORGIA",13,"TIFT COUNTY",277,"Hurricane","2017"
"OREGON",41,"TILLAMOOK COUNTY",57,"Severe Storm(s)","2016"
"OKLAHOMA",40,"TILLMAN COUNTY",141,"Severe Storm(s)","2016"
"OKLAHOMA",40,"TILLMAN COUNTY",141,"Flood","2016"
"OKLAHOMA",40,"TILLMAN COUNTY",141,"Severe Storm(s)","2019"
"OKLAHOMA",40,"TILLMAN COUNTY",141,"Severe Storm(s)","2015"
"NEW YORK",36,"TIOGA COUNTY",107,"Snow","2017"
"NEW YORK",36,"TIOGA COUNTY",107,"Severe Storm(s)","2019"
"NEW YORK",36,"TIOGA COUNTY",107,"Flood","2018"
"PENNSYLVANIA",42,"TIOGA COUNTY",117,"Severe Storm(s)","2018"
"MISSISSIPPI",28,"TIPPAH COUNTY",139,"Severe Storm(s)","2016"
"MISSISSIPPI",28,"TIPPAH COUNTY",139,"Severe Storm(s)","2019"
"TENNESSEE",47,"TIPTON COUNTY",167,"Flood","2019"
"MISSISSIPPI",28,"TISHOMINGO COUNTY",141,"Severe Storm(s)","2019"
"TEXAS",48,"TITUS COUNTY",449,"Severe Storm(s)","2016"
"KENTUCKY",21,"TODD COUNTY",219,"Severe Storm(s)","2016"
"SOUTH DAKOTA",46,"TODD COUNTY",121,"Flood","2019"
"CONNECTICUT",9,"TOLLAND COUNTY",13,"Severe Storm(s)","2015"
"TEXAS",48,"TOM GREEN COUNTY",451,"Severe Storm(s)","2015"
"NEW YORK",36,"TOMPKINS COUNTY",109,"Snow","2017"
"MONTANA",30,"TOOLE COUNTY",101,"Severe Storm(s)","2016"
"MONTANA",30,"TOOLE COUNTY",101,"Flood","2018"
"GEORGIA",13,"TOOMBS COUNTY",279,"Hurricane","2018"
"GEORGIA",13,"TOOMBS COUNTY",279,"Hurricane","2017"
"GEORGIA",13,"TOOMBS COUNTY",279,"Hurricane","2016"
"NEW MEXICO",35,"TORRANCE COUNTY",57,"Fire","2016"
"NORTH DAKOTA",38,"TOWNER COUNTY",95,"Flood","2017"
"GEORGIA",13,"TOWNS COUNTY",281,"Hurricane","2017"
"GEORGIA",13,"TOWNS COUNTY",281,"Severe Storm(s)","2016"
"NORTH DAKOTA",38,"TRAILL COUNTY",97,"Flood","2019"
"NORTH CAROLINA",37,"TRANSYLVANIA COUNTY",175,"Hurricane","2019"
"NORTH CAROLINA",37,"TRANSYLVANIA COUNTY",175,"Hurricane","2018"
"MINNESOTA",27,"TRAVERSE COUNTY",155,"Flood","2019"
"TEXAS",48,"TRAVIS COUNTY",453,"Flood","2019"
"TEXAS",48,"TRAVIS COUNTY",453,"Severe Storm(s)","2015"
"TEXAS",48,"TRAVIS COUNTY",453,"Hurricane","2017"
"TEXAS",48,"TRAVIS COUNTY",453,"Flood","2016"
"MONTANA",30,"TREASURE COUNTY",103,"Flood","2018"
"MONTANA",30,"TREASURE COUNTY",103,"Flood","2019"
"KANSAS",20,"TREGO COUNTY",195,"Severe Ice Storm","2017"
"WISCONSIN",55,"TREMPEALEAU COUNTY",121,"Severe Storm(s)","2017"
"GEORGIA",13,"TREUTLEN COUNTY",283,"Hurricane","2016"
"GEORGIA",13,"TREUTLEN COUNTY",283,"Hurricane","2017"
"GEORGIA",13,"TREUTLEN COUNTY",283,"Hurricane","2018"
"KENTUCKY",21,"TRIGG COUNTY",221,"Severe Storm(s)","2019"
"KENTUCKY",21,"TRIGG COUNTY",221,"Severe Storm(s)","2016"
"KENTUCKY",21,"TRIGG COUNTY",221,"Flood","2018"
"KENTUCKY",21,"TRIGG COUNTY",221,"Flood","2015"
"KENTUCKY",21,"TRIMBLE COUNTY",223,"Severe Storm(s)","2015"
"KENTUCKY",21,"TRIMBLE COUNTY",223,"Flood","2018"
"CALIFORNIA",6,"TRINITY COUNTY",105,"Fire","2017"
"CALIFORNIA",6,"TRINITY COUNTY",105,"Flood","2017"
"CALIFORNIA",6,"TRINITY COUNTY",105,"Fire","2018"
"CALIFORNIA",6,"TRINITY COUNTY",105,"Severe Storm(s)","2019"
"CALIFORNIA",6,"TRINITY COUNTY",105,"Severe Storm(s)","2017"
"TEXAS",48,"TRINITY COUNTY",455,"Severe Storm(s)","2015"
"TEXAS",48,"TRINITY COUNTY",455,"Flood","2016"
"TEXAS",48,"TRINITY COUNTY",455,"Severe Storm(s)","2016"
"SOUTH DAKOTA",46,"TRIPP COUNTY",123,"Flood","2019"
"SOUTH DAKOTA",46,"TRIPP COUNTY",123,"Severe Storm(s)","2019"
"GEORGIA",13,"TROUP COUNTY",285,"Hurricane","2017"
"GEORGIA",13,"TROUP COUNTY",285,"Severe Storm(s)","2016"
"WEST VIRGINIA",54,"TUCKER COUNTY",93,"Severe Storm(s)","2017"
"WEST VIRGINIA",54,"TUCKER COUNTY",93,"Severe Storm(s)","2015"
"WEST VIRGINIA",54,"TUCKER COUNTY",93,"Flood","2019"
"CALIFORNIA",6,"TULARE COUNTY",107,"Fire","2017"
"CALIFORNIA",6,"TULARE COUNTY",107,"Fire","2016"
"OKLAHOMA",40,"TULSA COUNTY",143,"Severe Storm(s)","2019"
"OKLAHOMA",40,"TULSA COUNTY",143,"Flood","2019"
"OKLAHOMA",40,"TULSA COUNTY",143,"Severe Storm(s)","2015"
"MISSISSIPPI",28,"TUNICA COUNTY",143,"Flood","2016"
"CALIFORNIA",6,"TUOLUMNE COUNTY",109,"Flood","2017"
"CALIFORNIA",6,"TUOLUMNE COUNTY",109,"Severe Storm(s)","2017"
"CALIFORNIA",6,"TUOLUMNE COUNTY",109,"Severe Storm(s)","2019"
"GEORGIA",13,"TURNER COUNTY",287,"Hurricane","2018"
"GEORGIA",13,"TURNER COUNTY",287,"Hurricane","2017"
"GEORGIA",13,"TURNER COUNTY",287,"Tornado","2017"
"GEORGIA",13,"TURNER COUNTY",287,"Severe Storm(s)","2017"
"SOUTH DAKOTA",46,"TURNER COUNTY",125,"Flood","2019"
"SOUTH DAKOTA",46,"TURNER COUNTY",125,"Severe Storm(s)","2019"
"ALABAMA",1,"TUSCALOOSA COUNTY",125,"Hurricane","2017"
"GEORGIA",13,"TWIGGS COUNTY",289,"Hurricane","2018"
"GEORGIA",13,"TWIGGS COUNTY",289,"Hurricane","2017"
"IDAHO",16,"TWIN FALLS COUNTY",83,"Flood","2017"
"TEXAS",48,"TYLER COUNTY",457,"Flood","2016"
"TEXAS",48,"TYLER COUNTY",457,"Hurricane","2017"
"TEXAS",48,"TYLER COUNTY",457,"Severe Storm(s)","2015"
"WEST VIRGINIA",54,"TYLER COUNTY",95,"Severe Storm(s)","2015"
"WEST VIRGINIA",54,"TYLER COUNTY",95,"Flood","2015"
"WEST VIRGINIA",54,"TYLER COUNTY",95,"Severe Storm(s)","2017"
"NORTH CAROLINA",37,"TYRRELL COUNTY",177,"Hurricane","2018"
"NORTH CAROLINA",37,"TYRRELL COUNTY",177,"Hurricane","2019"
"NORTH CAROLINA",37,"TYRRELL COUNTY",177,"Hurricane","2016"
"WYOMING",56,"UINTA COUNTY",41,"Fire","2016"
"NEW YORK",36,"ULSTER COUNTY",111,"Snow","2017"
"OREGON",41,"UMATILLA COUNTY",59,"Flood","2019"
"TENNESSEE",47,"UNICOI COUNTY",171,"Flood","2019"
"FLORIDA",12,"UNION COUNTY",125,"Hurricane","2019"
"FLORIDA",12,"UNION COUNTY",125,"Hurricane","2016"
"FLORIDA",12,"UNION COUNTY",125,"Hurricane","2017"
"FLORIDA",12,"UNION COUNTY",125,"Hurricane","2018"
"GEORGIA",13,"UNION COUNTY",291,"Hurricane","2017"
"GEORGIA",13,"UNION COUNTY",291,"Severe Storm(s)","2016"
"ILLINOIS",17,"UNION COUNTY",181,"Flood","2019"
"IOWA",19,"UNION COUNTY",175,"Flood","2019"
"KENTUCKY",21,"UNION COUNTY",225,"Snow","2015"
"KENTUCKY",21,"UNION COUNTY",225,"Flood","2018"
"KENTUCKY",21,"UNION COUNTY",225,"Severe Storm(s)","2016"
"KENTUCKY",21,"UNION COUNTY",225,"Severe Storm(s)","2019"
"MISSISSIPPI",28,"UNION COUNTY",145,"Severe Storm(s)","2019"
"NEW JERSEY",34,"UNION COUNTY",39,"Severe Storm(s)","2016"
"NORTH CAROLINA",37,"UNION COUNTY",179,"Hurricane","2018"
"NORTH CAROLINA",37,"UNION COUNTY",179,"Hurricane","2019"
"SOUTH CAROLINA",45,"UNION COUNTY",87,"Hurricane","2019"
"SOUTH CAROLINA",45,"UNION COUNTY",87,"Severe Storm(s)","2015"
"SOUTH CAROLINA",45,"UNION COUNTY",87,"Hurricane","2017"
"SOUTH CAROLINA",45,"UNION COUNTY",87,"Hurricane","2018"
"SOUTH CAROLINA",45,"UNION COUNTY",87,"Hurricane","2016"
"SOUTH DAKOTA",46,"UNION COUNTY",127,"Flood","2019"
"SOUTH DAKOTA",46,"UNION COUNTY",127,"Severe Storm(s)","2019"
"TENNESSEE",47,"UNION COUNTY",173,"Flood","2019"
"LOUISIANA",22,"UNION PARISH",111,"Severe Storm(s)","2019"
"LOUISIANA",22,"UNION PARISH",111,"Flood","2016"
"TEXAS",48,"UPSHUR COUNTY",459,"Flood","2016"
"WEST VIRGINIA",54,"UPSHUR COUNTY",97,"Severe Storm(s)","2015"
"WEST VIRGINIA",54,"UPSHUR COUNTY",97,"Flood","2016"
"GEORGIA",13,"UPSON COUNTY",293,"Hurricane","2017"
"GEORGIA",13,"UPSON COUNTY",293,"Hurricane","2018"
"GEORGIA",13,"UPSON COUNTY",293,"Tornado","2017"
"GEORGIA",13,"UPSON COUNTY",293,"Severe Storm(s)","2016"
"UTAH",49,"UTAH COUNTY",49,"Fire","2018"
"TEXAS",48,"UVALDE COUNTY",463,"Flood","2019"
"TEXAS",48,"UVALDE COUNTY",463,"Severe Storm(s)","2015"
"TEXAS",48,"VAL VERDE COUNTY",465,"Flood","2019"
"NEW MEXICO",35,"VALENCIA COUNTY",61,"Fire","2019"
"IDAHO",16,"VALLEY COUNTY",85,"Flood","2019"
"IDAHO",16,"VALLEY COUNTY",85,"Flood","2017"
"MONTANA",30,"VALLEY COUNTY",105,"Flood","2019"
"MONTANA",30,"VALLEY COUNTY",105,"Flood","2018"
"NEBRASKA",31,"VALLEY COUNTY",175,"Flood","2019"
"NEBRASKA",31,"VALLEY COUNTY",175,"Snow","2018"
"NEBRASKA",31,"VALLEY COUNTY",175,"Severe Storm(s)","2017"
"IOWA",19,"VAN BUREN COUNTY",177,"Severe Storm(s)","2018"
"TENNESSEE",47,"VAN BUREN COUNTY",175,"Severe Ice Storm","2015"
"TENNESSEE",47,"VAN BUREN COUNTY",175,"Flood","2019"
"TEXAS",48,"VAN ZANDT COUNTY",467,"Severe Storm(s)","2016"
"TEXAS",48,"VAN ZANDT COUNTY",467,"Flood","2016"
"TEXAS",48,"VAN ZANDT COUNTY",467,"Severe Storm(s)","2015"
"NORTH CAROLINA",37,"VANCE COUNTY",181,"Hurricane","2019"
"NORTH CAROLINA",37,"VANCE COUNTY",181,"Hurricane","2016"
"NORTH CAROLINA",37,"VANCE COUNTY",181,"Hurricane","2018"
"INDIANA",18,"VANDERBURGH COUNTY",163,"Flood","2018"
"CALIFORNIA",6,"VENTURA COUNTY",111,"Fire","2018"
"CALIFORNIA",6,"VENTURA COUNTY",111,"Fire","2017"
"CALIFORNIA",6,"VENTURA COUNTY",111,"Fire","2019"
"LOUISIANA",22,"VERMILION PARISH",113,"Hurricane","2017"
"LOUISIANA",22,"VERMILION PARISH",113,"Coastal Storm","2019"
"LOUISIANA",22,"VERMILION PARISH",113,"Hurricane","2019"
"LOUISIANA",22,"VERMILION PARISH",113,"Flood","2016"
"INDIANA",18,"VERMILLION COUNTY",165,"Flood","2018"
"MISSOURI",29,"VERNON COUNTY",217,"Severe Storm(s)","2019"
"MISSOURI",29,"VERNON COUNTY",217,"Flood","2016"
"WISCONSIN",55,"VERNON COUNTY",123,"Severe Storm(s)","2017"
"WISCONSIN",55,"VERNON COUNTY",123,"Flood","2019"
"WISCONSIN",55,"VERNON COUNTY",123,"Flood","2016"
"WISCONSIN",55,"VERNON COUNTY",123,"Flood","2018"
"LOUISIANA",22,"VERNON PARISH",115,"Flood","2016"
"LOUISIANA",22,"VERNON PARISH",115,"Hurricane","2017"
"LOUISIANA",22,"VERNON PARISH",115,"Coastal Storm","2019"
"TEXAS",48,"VICTORIA COUNTY",469,"Severe Storm(s)","2015"
"TEXAS",48,"VICTORIA COUNTY",469,"Hurricane","2017"
"OHIO",39,"VINTON COUNTY",163,"Flood","2018"
"OHIO",39,"VINTON COUNTY",163,"Flood","2019"
"VIRGINIA",51,"VIRGINIA BEACH CITY",810,"Hurricane","2016"
"VIRGINIA",51,"VIRGINIA BEACH CITY",810,"Hurricane","2018"
"FLORIDA",12,"VOLUSIA COUNTY",127,"Hurricane","2016"
"FLORIDA",12,"VOLUSIA COUNTY",127,"Hurricane","2017"
"FLORIDA",12,"VOLUSIA COUNTY",127,"Hurricane","2019"
"INDIANA",18,"WABASH COUNTY",169,"Flood","2018"
"MINNESOTA",27,"WABASHA COUNTY",157,"Flood","2019"
"KANSAS",20,"WABAUNSEE COUNTY",197,"Severe Storm(s)","2019"
"KANSAS",20,"WABAUNSEE COUNTY",197,"Severe Storm(s)","2015"
"KANSAS",20,"WABAUNSEE COUNTY",197,"Fire","2016"
"OKLAHOMA",40,"WAGONER COUNTY",145,"Fire","2017"
"OKLAHOMA",40,"WAGONER COUNTY",145,"Flood","2019"
"OKLAHOMA",40,"WAGONER COUNTY",145,"Severe Storm(s)","2015"
"OKLAHOMA",40,"WAGONER COUNTY",145,"Severe Storm(s)","2019"
"WASHINGTON",53,"WAHKIAKUM COUNTY",69,"Severe Storm(s)","2016"
"WASHINGTON",53,"WAHKIAKUM COUNTY",69,"Flood","2017"
"WASHINGTON",53,"WAHKIAKUM COUNTY",69,"Flood","2016"
"NORTH CAROLINA",37,"WAKE COUNTY",183,"Hurricane","2016"
"NORTH CAROLINA",37,"WAKE COUNTY",183,"Hurricane","2019"
"NORTH CAROLINA",37,"WAKE COUNTY",183,"Hurricane","2018"
"FLORIDA",12,"WAKULLA COUNTY",129,"Hurricane","2017"
"FLORIDA",12,"WAKULLA COUNTY",129,"Hurricane","2018"
"FLORIDA",12,"WAKULLA COUNTY",129,"Hurricane","2016"
"FLORIDA",12,"WAKULLA COUNTY",129,"Hurricane","2019"
"MAINE",23,"WALDO COUNTY",27,"Severe Storm(s)","2018"
"ALABAMA",1,"WALKER COUNTY",127,"Severe Storm(s)","2016"
"ALABAMA",1,"WALKER COUNTY",127,"Hurricane","2017"
"GEORGIA",13,"WALKER COUNTY",295,"Hurricane","2017"
"TEXAS",48,"WALKER COUNTY",471,"Flood","2019"
"TEXAS",48,"WALKER COUNTY",471,"Severe Storm(s)","2016"
"TEXAS",48,"WALKER COUNTY",471,"Severe Storm(s)","2015"
"TEXAS",48,"WALKER COUNTY",471,"Flood","2016"
"TEXAS",48,"WALKER COUNTY",471,"Hurricane","2017"
"WASHINGTON",53,"WALLA WALLA COUNTY",71,"Fire","2015"
"WASHINGTON",53,"WALLA WALLA COUNTY",71,"Flood","2017"
"KANSAS",20,"WALLACE COUNTY",199,"Severe Storm(s)","2019"
"KANSAS",20,"WALLACE COUNTY",199,"Snow","2017"
"TEXAS",48,"WALLER COUNTY",473,"Hurricane","2017"
"TEXAS",48,"WALLER COUNTY",473,"Flood","2016"
"TEXAS",48,"WALLER COUNTY",473,"Severe Storm(s)","2015"
"OREGON",41,"WALLOWA COUNTY",63,"Fire","2015"
"NORTH DAKOTA",38,"WALSH COUNTY",99,"Flood","2019"
"NORTH DAKOTA",38,"WALSH COUNTY",99,"Flood","2017"
"MISSISSIPPI",28,"WALTHALL COUNTY",147,"Flood","2016"
"FLORIDA",12,"WALTON COUNTY",131,"Hurricane","2019"
"FLORIDA",12,"WALTON COUNTY",131,"Hurricane","2018"
"FLORIDA",12,"WALTON COUNTY",131,"Hurricane","2017"
"GEORGIA",13,"WALTON COUNTY",297,"Hurricane","2017"
"SOUTH DAKOTA",46,"WALWORTH COUNTY",129,"Flood","2019"
"IOWA",19,"WAPELLO COUNTY",179,"Flood","2019"
"GEORGIA",13,"WARE COUNTY",299,"Hurricane","2017"
"GEORGIA",13,"WARE COUNTY",299,"Hurricane","2016"
"GEORGIA",13,"WARE COUNTY",299,"Hurricane","2018"
"GEORGIA",13,"WARE COUNTY",299,"Fire","2017"
"GEORGIA",13,"WARE COUNTY",299,"Tornado","2017"
"GEORGIA",13,"WARREN COUNTY",301,"Hurricane","2017"
"GEORGIA",13,"WARREN COUNTY",301,"Hurricane","2018"
"INDIANA",18,"WARREN COUNTY",171,"Flood","2018"
"IOWA",19,"WARREN COUNTY",181,"Severe Storm(s)","2015"
"IOWA",19,"WARREN COUNTY",181,"Severe Storm(s)","2018"
"MISSISSIPPI",28,"WARREN COUNTY",149,"Severe Storm(s)","2019"
"MISSOURI",29,"WARREN COUNTY",219,"Flood","2016"
"NEW JERSEY",34,"WARREN COUNTY",41,"Severe Storm(s)","2016"
"NEW YORK",36,"WARREN COUNTY",113,"Severe Storm(s)","2019"
"NORTH CAROLINA",37,"WARREN COUNTY",185,"Hurricane","2019"
"NORTH CAROLINA",37,"WARREN COUNTY",185,"Hurricane","2016"
"NORTH CAROLINA",37,"WARREN COUNTY",185,"Hurricane","2018"
"TENNESSEE",47,"WARREN COUNTY",177,"Flood","2019"
"TENNESSEE",47,"WARREN COUNTY",177,"Severe Ice Storm","2015"
"VIRGINIA",51,"WARREN COUNTY",187,"Snow","2016"
"VIRGINIA",51,"WARREN COUNTY",187,"Hurricane","2018"
"INDIANA",18,"WARRICK COUNTY",173,"Flood","2018"
"UTAH",49,"WASATCH COUNTY",51,"Fire","2018"
"OREGON",41,"WASCO COUNTY",65,"Fire","2018"
"MINNESOTA",27,"WASECA COUNTY",161,"Flood","2019"
"MINNESOTA",27,"WASECA COUNTY",161,"Flood","2016"
"WYOMING",56,"WASHAKIE COUNTY",43,"Flood","2017"
"WISCONSIN",55,"WASHBURN COUNTY",129,"Severe Storm(s)","2016"
"ALABAMA",1,"WASHINGTON COUNTY",129,"Hurricane","2017"
"ARKANSAS",5,"WASHINGTON COUNTY",143,"Flood","2019"
"ARKANSAS",5,"WASHINGTON COUNTY",143,"Severe Storm(s)","2016"
"ARKANSAS",5,"WASHINGTON COUNTY",143,"Severe Storm(s)","2017"
"COLORADO",8,"WASHINGTON COUNTY",121,"Flood","2015"
"FLORIDA",12,"WASHINGTON COUNTY",133,"Hurricane","2018"
"FLORIDA",12,"WASHINGTON COUNTY",133,"Hurricane","2017"
"FLORIDA",12,"WASHINGTON COUNTY",133,"Hurricane","2019"
"GEORGIA",13,"WASHINGTON COUNTY",303,"Hurricane","2018"
"GEORGIA",13,"WASHINGTON COUNTY",303,"Hurricane","2017"
"IDAHO",16,"WASHINGTON COUNTY",87,"Flood","2017"
"KANSAS",20,"WASHINGTON COUNTY",201,"Severe Storm(s)","2015"
"KANSAS",20,"WASHINGTON COUNTY",201,"Severe Storm(s)","2019"
"KENTUCKY",21,"WASHINGTON COUNTY",229,"Flood","2018"
"KENTUCKY",21,"WASHINGTON COUNTY",229,"Severe Storm(s)","2015"
"KENTUCKY",21,"WASHINGTON COUNTY",229,"Severe Storm(s)","2019"
"KENTUCKY",21,"WASHINGTON COUNTY",229,"Snow","2015"
"KENTUCKY",21,"WASHINGTON COUNTY",229,"Flood","2015"
"MARYLAND",24,"WASHINGTON COUNTY",43,"Severe Storm(s)","2018"
"MARYLAND",24,"WASHINGTON COUNTY",43,"Snow","2016"
"MINNESOTA",27,"WASHINGTON COUNTY",163,"Flood","2019"
"MISSISSIPPI",28,"WASHINGTON COUNTY",151,"Severe Storm(s)","2019"
"MISSISSIPPI",28,"WASHINGTON COUNTY",151,"Flood","2016"
"MISSOURI",29,"WASHINGTON COUNTY",221,"Flood","2016"
"MISSOURI",29,"WASHINGTON COUNTY",221,"Flood","2017"
"MISSOURI",29,"WASHINGTON COUNTY",221,"Severe Storm(s)","2015"
"NEBRASKA",31,"WASHINGTON COUNTY",177,"Flood","2019"
"NORTH CAROLINA",37,"WASHINGTON COUNTY",187,"Hurricane","2016"
"NORTH CAROLINA",37,"WASHINGTON COUNTY",187,"Hurricane","2018"
"NORTH CAROLINA",37,"WASHINGTON COUNTY",187,"Hurricane","2019"
"OHIO",39,"WASHINGTON COUNTY",167,"Flood","2019"
"OHIO",39,"WASHINGTON COUNTY",167,"Flood","2018"
"OKLAHOMA",40,"WASHINGTON COUNTY",147,"Fire","2015"
"OKLAHOMA",40,"WASHINGTON COUNTY",147,"Severe Storm(s)","2019"
"OREGON",41,"WASHINGTON COUNTY",67,"Severe Storm(s)","2016"
"RHODE ISLAND",44,"WASHINGTON COUNTY",9,"Severe Storm(s)","2015"
"TEXAS",48,"WASHINGTON COUNTY",477,"Flood","2016"
"TEXAS",48,"WASHINGTON COUNTY",477,"Hurricane","2017"
"TEXAS",48,"WASHINGTON COUNTY",477,"Severe Storm(s)","2015"
"UTAH",49,"WASHINGTON COUNTY",53,"Fire","2016"
"VERMONT",50,"WASHINGTON COUNTY",23,"Severe Storm(s)","2018"
"VERMONT",50,"WASHINGTON COUNTY",23,"Severe Storm(s)","2017"
"VERMONT",50,"WASHINGTON COUNTY",23,"Flood","2019"
"VERMONT",50,"WASHINGTON COUNTY",23,"Severe Storm(s)","2015"
"VIRGINIA",51,"WASHINGTON COUNTY",191,"Hurricane","2018"
"LOUISIANA",22,"WASHINGTON PARISH",117,"Flood","2016"
"LOUISIANA",22,"WASHINGTON PARISH",117,"Hurricane","2017"
"LOUISIANA",22,"WASHINGTON PARISH",117,"Coastal Storm","2019"
"OKLAHOMA",40,"WASHITA COUNTY",149,"Severe Storm(s)","2019"
"OKLAHOMA",40,"WASHITA COUNTY",149,"Severe Storm(s)","2017"
"OKLAHOMA",40,"WASHITA COUNTY",149,"Severe Storm(s)","2016"
"OKLAHOMA",40,"WASHITA COUNTY",149,"Severe Storm(s)","2015"
"OKLAHOMA",40,"WASHITA COUNTY",149,"Severe Ice Storm","2015"
"OKLAHOMA",40,"WASHITA COUNTY",149,"Tornado","2017"
"NEVADA",32,"WASHOE COUNTY",31,"Severe Storm(s)","2017"
"NEVADA",32,"WASHOE COUNTY",31,"Fire","2019"
"NEVADA",32,"WASHOE COUNTY",31,"Fire","2016"
"NEVADA",32,"WASHOE COUNTY",31,"Fire","2017"
"NORTH CAROLINA",37,"WATAUGA COUNTY",189,"Hurricane","2018"
"NORTH CAROLINA",37,"WATAUGA COUNTY",189,"Hurricane","2019"
"MINNESOTA",27,"WATONWAN COUNTY",165,"Flood","2019"
"MINNESOTA",27,"WATONWAN COUNTY",165,"Flood","2018"
"WISCONSIN",55,"WAUPACA COUNTY",135,"Flood","2019"
"GEORGIA",13,"WAYNE COUNTY",305,"Hurricane","2016"
"GEORGIA",13,"WAYNE COUNTY",305,"Hurricane","2017"
"GEORGIA",13,"WAYNE COUNTY",305,"Hurricane","2018"
"GEORGIA",13,"WAYNE COUNTY",305,"Hurricane","2019"
"IOWA",19,"WAYNE COUNTY",185,"Flood","2019"
"IOWA",19,"WAYNE COUNTY",185,"Severe Storm(s)","2015"
"KENTUCKY",21,"WAYNE COUNTY",231,"Severe Storm(s)","2019"
"KENTUCKY",21,"WAYNE COUNTY",231,"Snow","2015"
"MISSISSIPPI",28,"WAYNE COUNTY",153,"Severe Storm(s)","2019"
"MISSISSIPPI",28,"WAYNE COUNTY",153,"Flood","2016"
"MISSOURI",29,"WAYNE COUNTY",223,"Flood","2016"
"MISSOURI",29,"WAYNE COUNTY",223,"Flood","2017"
"MISSOURI",29,"WAYNE COUNTY",223,"Severe Storm(s)","2019"
"NEBRASKA",31,"WAYNE COUNTY",179,"Severe Storm(s)","2015"
"NEBRASKA",31,"WAYNE COUNTY",179,"Severe Storm(s)","2018"
"NEBRASKA",31,"WAYNE COUNTY",179,"Severe Storm(s)","2017"
"NEBRASKA",31,"WAYNE COUNTY",179,"Flood","2019"
"NEW YORK",36,"WAYNE COUNTY",117,"Flood","2017"
"NORTH CAROLINA",37,"WAYNE COUNTY",191,"Hurricane","2018"
"NORTH CAROLINA",37,"WAYNE COUNTY",191,"Hurricane","2016"
"NORTH CAROLINA",37,"WAYNE COUNTY",191,"Hurricane","2019"
"TENNESSEE",47,"WAYNE COUNTY",181,"Severe Storm(s)","2019"
"TENNESSEE",47,"WAYNE COUNTY",181,"Flood","2019"
"TENNESSEE",47,"WAYNE COUNTY",181,"Severe Ice Storm","2015"
"WEST VIRGINIA",54,"WAYNE COUNTY",99,"Severe Storm(s)","2015"
"WEST VIRGINIA",54,"WAYNE COUNTY",99,"Flood","2016"
"VIRGINIA",51,"WAYNESBORO CITY",820,"Hurricane","2018"
"UTAH",49,"WEBER COUNTY",57,"Fire","2017"
"GEORGIA",13,"WEBSTER COUNTY",307,"Hurricane","2018"
"GEORGIA",13,"WEBSTER COUNTY",307,"Hurricane","2017"
"GEORGIA",13,"WEBSTER COUNTY",307,"Severe Storm(s)","2016"
"IOWA",19,"WEBSTER COUNTY",187,"Severe Storm(s)","2018"
"IOWA",19,"WEBSTER COUNTY",187,"Flood","2019"
"KENTUCKY",21,"WEBSTER COUNTY",233,"Flood","2018"
"KENTUCKY",21,"WEBSTER COUNTY",233,"Severe Storm(s)","2016"
"KENTUCKY",21,"WEBSTER COUNTY",233,"Flood","2015"
"KENTUCKY",21,"WEBSTER COUNTY",233,"Severe Storm(s)","2019"
"MISSISSIPPI",28,"WEBSTER COUNTY",155,"Severe Storm(s)","2017"
"MISSISSIPPI",28,"WEBSTER COUNTY",155,"Severe Storm(s)","2019"
"MISSOURI",29,"WEBSTER COUNTY",225,"Severe Storm(s)","2019"
"MISSOURI",29,"WEBSTER COUNTY",225,"Flood","2016"
"MISSOURI",29,"WEBSTER COUNTY",225,"Flood","2017"
"MISSOURI",29,"WEBSTER COUNTY",225,"Severe Storm(s)","2015"
"NEBRASKA",31,"WEBSTER COUNTY",181,"Flood","2019"
"NEBRASKA",31,"WEBSTER COUNTY",181,"Snow","2018"
