"c_fips","s_fips","state","county","ttl_pop","male_pop","med_age","male_med_age","female_med_age","white_pop","black_pop","native_pop","asian_pop","pacific_pop","other_race_pop","mult_race_pop","white_nonhisp_pop","hisp_ttl_pop","white_hisp_pop","black_hisp_pop","med_income","hurricane_2016","hurricane_2017","hurricane_2018","hurricane_2019","hurricane_2015","any_weather_2016","any_weather_2017","any_weather_2018","any_weather_2019","any_weather_2015","prop_dem","prop_rep","prop_lib","prop_green","prop_other","ttl_votes","happening","happening_oppose","weather_flag","hurricane_flag","poli_lean"
131,19,"IOWA","MITCHELL COUNTY",10608,0.493306938159879,43.6,41.7,46,0.97407616892911,0.00301659125188537,0.00499622926093514,0.00461915535444947,0,0.00367647058823529,0.00961538461538462,0.964366515837104,0.0148001508295626,0.00970965309200603,0,58302,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.352627962899347,0.63277224321539,0.00961868773617314,0.00154586052902783,0.00343524562006183,0.548831070889894,65.8,15.28,TRUE,FALSE,"red"
131,20,"KANSAS","NEMAHA COUNTY",10121,0.506570496986464,39.9,37.5,42.6,0.968382570892204,0.00721272601521589,0.00721272601521589,0.00118565359154234,0,0.00247011164904654,0.013536211836775,0.951388202746764,0.0210453512498765,0.0169943681454402,0,63216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.163089373680507,0.82054890921886,0.0163617171006334,0,0,0.561604584527221,60.664,19.915,FALSE,FALSE,"red"
131,21,"KENTUCKY","LESLIE COUNTY",10283,0.490615579111154,42.3,41.6,43.6,0.976271516094525,0.00145871827287756,0,0.00379266750948167,0,0.00388991539434017,0.0145871827287756,0.975396285130798,0.00495964212778372,0.000875230963726539,0,31627,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.0927042194969861,0.898150072749948,0.00478071087092081,0,0.00436499688214508,0.467859574054264,51.866,23.471,TRUE,FALSE,"red"
131,26,"MICHIGAN","ONTONAGON COUNTY",5877,0.512506380806534,58.6,58.7,58.6,0.959673302705462,0.00493449038625149,0.00816743236345074,0.00425387102263059,0.00102092904543134,0.00136123872724179,0.0205887357495321,0.949123702569338,0.0151437808405649,0.0105496001361239,0,41546,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.365667718191377,0.6198738170347,0.00788643533123028,0.00341745531019979,0.00315457413249211,0.647269014803471,62.452,17.369,FALSE,FALSE,"red"
131,27,"MINNESOTA","RICE COUNTY",66185,0.510160912593488,36.5,35.9,37.3,0.856402508121175,0.0568860013598247,0.00400392838256403,0.02131902999169,0.000846113167636171,0.0363224295535242,0.0242199894235854,0.822376671451235,0.0812873007479036,0.0340258366699403,0.000135982473370099,68584,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.487642212632405,0.489379588634198,0.0104242560107605,0.00322255226139102,0.00933139046124531,0.53918561607615,71.08,11.131,FALSE,FALSE,"red"
131,28,"MISSISSIPPI","STONE COUNTY",18276,0.503337710658788,38.7,38.5,38.8,0.782446924928868,0.183355219960604,0.00186036331801269,0,0.000930181659006347,0,0.0314073101335084,0.764992339680455,0.0201904136572554,0.0174545852484132,0.00153206390895163,45483,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.228738258441229,0.757044935262757,0.00723533891850724,0.00101548616400102,0.00596598121350597,0.431057124097177,62.349,15.737,FALSE,FALSE,"red"
131,29,"MISSOURI","MILLER COUNTY",25201,0.494662910201976,40.7,39.7,41.8,0.967104479980953,0.0024999007975874,0.0124598230228959,0.00480139676996945,0,0.000674576405698187,0.0124598230228959,0.948295702551486,0.0194039919050831,0.0188087774294671,0,47171,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.164593765142949,0.821838152156356,0.0107413988047165,0.00169601033758682,0.00113067355839121,0.491329709138526,61.261,18.469,TRUE,FALSE,"red"
131,31,"NEBRASKA","OTOE COUNTY",15949,0.490124772713023,41.4,38.7,44.3,0.940623236566556,0.00413819048216189,0.000689698413693649,0.00338579221267791,0,0.0220076493824064,0.0291554329425042,0.887579158567935,0.0807574142579472,0.0530440779986206,6.26998557903317e-05,59167,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.299458809380637,0.679374624173181,0.0211665664461816,0,0,0.521349300896608,60.763,17.203,FALSE,FALSE,"red"
131,37,"NORTH CAROLINA","NORTHAMPTON COUNTY",19946,0.486262909856613,49.6,47,52.3,0.396069387345834,0.563822320264715,0.00747016945753535,0.00280758046726161,0,0.00611651458939136,0.0237140278752632,0.387345833751128,0.0227113205655269,0.00872355359470571,0.000651759751328587,37146,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.600296735905045,0.394559841740851,0.0029673590504451,0.000989119683481701,0.00118694362017804,0.506868545071694,72.754,7.463,TRUE,TRUE,"blue"
131,39,"OHIO","PIKE COUNTY",28000,0.4935,40.8,39.3,43.4,0.955071428571429,0.0167142857142857,0.00539285714285714,0.000821428571428571,0,0.000642857142857143,0.0213571428571429,0.951821428571429,0.0045,0.00325,0,42832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.250563970351273,0.737753786658073,0.00990976474379633,0,0.00177247824685788,0.443285714285714,61.867,17.333,FALSE,FALSE,"red"
131,40,"OKLAHOMA","ROGERS COUNTY",91353,0.497772377480761,39.1,38.1,40.2,0.746488894727048,0.0102897551257211,0.1266187207864,0.0143290313399669,0.000678685976377349,0.0109903341981106,0.0906045778463761,0.717962190623187,0.0475627510864449,0.0285267041038608,0.000372182632206934,65434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.215226808520189,0.763831840729019,0.0147015913630956,0,0.00623975938769555,0.487701553315162,57.363,21.629,TRUE,FALSE,"red"
131,42,"PENNSYLVANIA","WYOMING COUNTY",27327,0.504226589087715,44.7,43.4,45.9,0.970981080982179,0.0108683719398397,0.00131737841695027,0.00219563069491711,0,0.00113440919237384,0.0135031287737403,0.956014198411827,0.0187726424415413,0.0149668825703517,0.000658689208475134,59415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.316597119396958,0.668730650154799,0.0146722304482434,0,0,0.543711347751308,64.381,16.084,FALSE,FALSE,"red"
131,47,"TENNESSEE","OBION COUNTY",30365,0.481113123662111,42.6,42.1,44,0.851605466820352,0.102947472418903,0.00250288160711345,0.00382018771612053,0.000230528569076239,0.0181458916515725,0.0207475712168615,0.828947801745431,0.044096821999012,0.0226576650749218,0.000592787749053186,39615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.191479920124251,0.798017898084461,0,0,0.0105021817912876,0.445282397497118,57.629,18.709,FALSE,FALSE,"red"
131,48,"TEXAS","DUVAL COUNTY",11268,0.507365992190273,36.1,36.6,36,0.950035498757543,0.0131345402910898,0,0,0,0.0360312389066383,0.000798722044728434,0.0934504792332268,0.893326233581825,0.856585019524317,0,41186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.509598258460321,0.483475163269345,0.00435384919849594,0.00257272907183851,0,0.448438054668087,79.017,7.1,FALSE,FALSE,"blue"
131,5,"ARKANSAS","SEBASTIAN COUNTY",127591,0.488615968210924,37.6,36.6,39.2,0.73478536887398,0.0677320500662272,0.0113879505607762,0.0449639864880752,0.000203776128410311,0.093972145370755,0.0469547225117759,0.695613326958798,0.142204387456796,0.0391720419151821,0.000681866275834502,46228,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.307318625371235,0.661815867628341,0.0170555791260076,0.00207891387356809,0.0117310140008485,0.369461795894695,68.667,15.008,TRUE,FALSE,"red"
131,51,"VIRGINIA","NORTHAMPTON COUNTY",11885,0.48111064366849,49,45.3,51.1,0.620193521245267,0.332604122843921,0.000336558687421119,0.0103491796381994,0,0.00799326882625158,0.0285233487589398,0.542280185107278,0.0877576777450568,0.0779133361379891,0.00176693310896088,47227,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.544711824123589,0.438948306595365,0.0148544266191325,0,0.00148544266191325,0.566428270929743,73.208,8.732,FALSE,FALSE,"blue"
131,55,"WISCONSIN","WASHINGTON COUNTY",134925,0.496097832128961,43.2,42.1,44.3,0.947726514730406,0.0134519177320734,0.00219381137669075,0.013059106911247,0.000340930146377617,0.00778951269223643,0.0154382064109691,0.928560311284047,0.0316472114137484,0.0191662034463591,0.000363164721141375,77663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.302600204382877,0.683967298739639,0.01068468263881,0.000317928920177132,0.00242988531849665,0.652732999814712,62.566,18.17,FALSE,FALSE,"red"
133,1,"ALABAMA","WINSTON COUNTY",23784,0.495332996972755,45.2,44.1,46,0.960519677093845,0.00731584258324924,0.00340565085771948,0.0015556676757484,0.000504540867810293,0.00798856374032963,0.0187100571812984,0.936974436596031,0.0315338042381433,0.0235452404978137,0,35788,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.0863169088975541,0.903491669620702,0,0,0.0101914214817441,0.474436596030945,54.685,22.673,TRUE,FALSE,"red"
133,12,"FLORIDA","WASHINGTON COUNTY",24764,0.541471490873849,41.5,39.6,44.3,0.796519140688096,0.15199483120659,0.0140526570828622,0.00674366015183331,0.00415926344693911,0.00952996284929737,0.0170004845743822,0.774107575512841,0.0369487966402843,0.0224115651752544,0.00234210951381037,37022,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.190395067737487,0.801168167437333,0.00559746897055245,0.00121684108055488,0.00162245477407317,0.497779034081732,56.097,19.229,TRUE,TRUE,"red"
133,13,"GEORGIA","GREENE COUNTY",17349,0.491959190731454,50.2,48,51.5,0.590581589716987,0.351662920053029,0,0.011412761542452,0.000230560839241455,0.0381001786846504,0.00801198916364055,0.575191653697619,0.0604645800910715,0.0153899360193671,0.00161392587469018,52129,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.363474704365609,0.628434249133102,0.00809104650128923,0,0,0.648279439737161,67.254,12.289,FALSE,FALSE,"red"
133,17,"ILLINOIS","MONROE COUNTY",34168,0.491336923437134,42,41.9,42.2,0.973162022945446,0.00175602903301335,0,0.0129946148442988,0,0.00491688129243737,0.0071704518848045,0.962889253102318,0.0153652540388668,0.0102727698431281,0,85747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.310620389634954,0.668715717798373,0.014611310762247,0.00392472101380745,0.0021278607906185,0.618941699836104,57.897,17.982,FALSE,FALSE,"red"
133,18,"INDIANA","PUTNAM COUNTY",37384,0.528568371495827,37.9,37.3,40.3,0.932083244168628,0.0255456879948641,0.00149796704472502,0.0247699550609887,0.000213995292103574,0.00395891290391611,0.0119302375347742,0.917611812540124,0.0192863257008346,0.0144714316285042,0.000106997646051787,61047,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.237753810929686,0.739772247996626,0.0223534373681991,0,0.000120503705488944,0.443959982880377,63.197,17.612,FALSE,FALSE,"red"
133,19,"IOWA","MONONA COUNTY",8730,0.478923253150057,46,44.7,46.8,0.965406643757159,0.00309278350515464,0.0174112256586483,0,0.00412371134020619,0.00103092783505155,0.00893470790378007,0.946277205040092,0.0200458190148912,0.0191294387170676,0,47605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.29758883248731,0.689932318104907,0.00761421319796954,0.000634517766497462,0.00423011844331641,0.541580756013746,61.201,17.667,FALSE,FALSE,"red"
133,20,"KANSAS","NEOSHO COUNTY",16108,0.495654333250559,40.2,39.5,40.6,0.948596970449466,0.0129128383411969,0.00391110007449714,0.000682890489197914,0,0.00155202383908617,0.0323441768065557,0.897752669481003,0.0556866153464117,0.0508443009684629,0.000807052396324808,46291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.261160389704813,0.722698851243275,0.0161407590519122,0,0,0.426930717655823,63.19,17.884,TRUE,FALSE,"red"
133,21,"KENTUCKY","LETCHER COUNTY",22295,0.486656200941915,42.4,41.3,44.4,0.978335949764521,0.00372280780444046,0.00183897734918143,0.00264633325857816,0,0.00174927113702624,0.0117066606862525,0.974568288854003,0.00802870598788966,0.00376766091051805,0,29886,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.196934865900383,0.791023535851122,0.00755336617405583,0,0.00448823207443897,0.409733124018838,54.927,21.669,TRUE,FALSE,"red"
133,26,"MICHIGAN","OSCEOLA COUNTY",23290,0.506826964362387,43.8,42.7,44.9,0.961270931730356,0.0112065264061829,0.0072992700729927,0.00274796049806784,0,0.00137398024903392,0.0161013310433663,0.94516960068699,0.0194933447831687,0.0161013310433663,0.00017174753112924,44032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.260686187038689,0.72414632168059,0.0109497931705734,0.00227106821315597,0.00194662989699083,0.5293688278231,62.802,16.683,FALSE,FALSE,"red"
133,27,"MINNESOTA","ROCK COUNTY",9402,0.489363965113806,40.8,40.4,41.4,0.964050202084663,0.00925335035098915,0.00340353116358222,0.0106360348861944,0,0.00233992767496277,0.0103169538396086,0.935226547543076,0.0318017443097213,0.0288236545415869,0,63005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.296946564885496,0.683778625954198,0.0066793893129771,0.00248091603053435,0.0101145038167939,0.557328228036588,62.784,17.231,FALSE,FALSE,"red"
133,28,"MISSISSIPPI","SUNFLOWER COUNTY",26168,0.529922042188933,35.6,34.2,37.2,0.25202537450321,0.738764903699175,0.00126108223784775,0.000764292265362275,0,0.00393610516661571,0.00324824212778967,0.237694894527667,0.0181137266890859,0.0143304799755426,0,30838,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.700444168990807,0.289123024480942,0.00185931205453982,0.00144613159797542,0.00712736287573598,0.369955671048609,72.127,6.466,FALSE,FALSE,"blue"
133,29,"MISSOURI","MISSISSIPPI COUNTY",13574,0.547148961249447,41.4,38.6,43.5,0.73029320760277,0.248784440842788,0.00898777073817592,0.000663032267570355,0.00044202151171357,0.00110505377928393,0.00972447325769854,0.714675114188891,0.0218063945778695,0.0156180934138795,0.00464122587299249,35357,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.247687132043734,0.743692178301093,0.00630782169890664,0.00147182506307822,0.000841042893187553,0.350375718284957,64.157,13.777,TRUE,FALSE,"red"
133,31,"NEBRASKA","PAWNEE COUNTY",2649,0.476406191015478,50,49.6,50.8,0.965647414118535,0.00151000377500944,0,0,0,0,0.0328425821064553,0.954322385805965,0.0181200453001133,0.0113250283125708,0,46452,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.225332400279916,0.749475157452764,0.0251924422673198,0,0,0.539448848622122,64.74,16.002,FALSE,FALSE,"red"
133,37,"NORTH CAROLINA","ONSLOW COUNTY",195069,0.553573350968119,26.4,24.5,30,0.747212524798917,0.139904341540686,0.0054852385566133,0.0215821068442449,0.0014507687023566,0.0146102148470541,0.0697548047101282,0.661371104583506,0.125817018593421,0.085841420215411,0.00705904064715562,50278,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.335931335225306,0.637890219422718,0.0208486190904686,0.00188274382224683,0.00344708243926075,0.370304866483142,67.503,14.625,TRUE,TRUE,"red"
133,39,"OHIO","PORTAGE COUNTY",162511,0.4907667788642,38,37.5,38.7,0.906437102719201,0.0413756607245048,0.0014522093889029,0.0178880198878845,0.000301518051085773,0.00547655235645587,0.0270689368719656,0.895840896923901,0.0184541354123721,0.0105962057953,0.00169219314384872,57618,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.430314219519259,0.554952215464813,0.0109325224442514,0,0.0038010425716768,0.509947018971023,65.76,14.557,FALSE,FALSE,"red"
133,40,"OKLAHOMA","SEMINOLE COUNTY",24832,0.490173969072165,38.8,37.3,40.7,0.680331829896907,0.0481233891752577,0.203044458762887,0.00563788659793814,0.000120811855670103,0.00515463917525773,0.0575869845360825,0.64428962628866,0.0513853092783505,0.0360422036082474,0.00128865979381443,39373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.257886529926832,0.721002758786134,0.0130742473311743,0,0.00803646395585942,0.335736146907216,58.776,19.878,FALSE,FALSE,"red"
133,42,"PENNSYLVANIA","YORK COUNTY",445565,0.494028929561343,41,39.5,42.3,0.884180759260714,0.0592393926812025,0.00210519228395408,0.0153310964730174,0.000534153266077901,0.0138879849180254,0.0247214211170087,0.834201519419164,0.0745592674469494,0.0499792398415495,0.00555250075746524,66457,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.369495661946316,0.615307521669301,0.0151968163843822,0,0,0.535210350902786,64.967,15.326,FALSE,FALSE,"red"
133,47,"TENNESSEE","OVERTON COUNTY",22068,0.492251223491028,43,42.2,44.7,0.975167663585282,0.0065252854812398,0.000634402755120537,0.00448613376835237,0.0041689323907921,0.000271886895051658,0.00874569512416168,0.961029545042596,0.0148178357803154,0.0141381185426862,0,37197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.202550562917206,0.788881139782804,0,0,0.00856829729999004,0.454821460938916,56.647,20.919,FALSE,FALSE,"red"
133,48,"TEXAS","EASTLAND COUNTY",18273,0.500738794943359,41.2,38.5,44,0.920264871668582,0.032780605264598,0.00350243528703552,0.00673124281727138,0,0.029661248837082,0.00705959612543096,0.793192141410825,0.163574673014831,0.127072730257757,0.00421386745471461,37276,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.118533703123116,0.87266369227059,0.00723501748462559,0.00144700349692512,0.00012058362474376,0.453838997427899,55.342,22.217,FALSE,FALSE,"red"
133,5,"ARKANSAS","SEVIER COUNTY",17081,0.502546689303905,35.3,34.4,36.3,0.629002985773667,0.048416369065043,0.0230665651893917,0.00444938820912125,0.00474211111761606,0.272993384462268,0.0173291961828933,0.572800187342661,0.334348106082782,0.0562027984310052,0.00046835665359171,47704,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.214532871972318,0.746635909265667,0.0105728565936178,0.00192233756247597,0.0263360246059208,0.304548913998009,66.182,14.697,FALSE,FALSE,"red"
133,51,"VIRGINIA","NORTHUMBERLAND COUNTY",12190,0.486546349466776,58.9,58.7,59.1,0.705906480721903,0.273256767842494,0.00155865463494668,0.00131255127153404,0,0,0.0179655455291222,0.69721082854799,0.00869565217391304,0.00869565217391304,0,62632,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.416122840690979,0.573896353166987,0.00716570697376839,0,0.00281509916826615,0.64109926168991,65.782,14.187,FALSE,FALSE,"red"
133,55,"WISCONSIN","WAUKESHA COUNTY",400475,0.491845932954616,43.2,41.7,44.6,0.922000124851739,0.0161008802047569,0.00240214744990324,0.035440414507772,0.000374555215681378,0.0079905112678694,0.0156913665022785,0.885483488357575,0.0471964542106249,0.0365166364941632,0.000404519632935889,87277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.387714742011075,0.595714115136047,0.0112800191047628,0.000201495544709623,0.00508962820340602,0.669195330544978,67.379,15.219,FALSE,FALSE,"red"
135,13,"GEORGIA","GWINNETT COUNTY",915046,0.488492381803756,35.3,34.3,36.3,0.484588752915154,0.278090937504781,0.00406318370879715,0.11624989344798,0.00027867451472385,0.0863202505666382,0.030408307341926,0.372882893319024,0.211664768765723,0.11170585959613,0.00789905644087838,71026,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.584313725490196,0.402094886013555,0.0135913884962488,0,0,0.452288737396808,67.039,10.088,FALSE,FALSE,"blue"
135,17,"ILLINOIS","MONTGOMERY COUNTY",28828,0.524975718051894,43.3,40.9,46.4,0.945781878729013,0.0373942000832524,0.00173442486471486,0.00260163729707229,0.000485638962120161,0.00267101429166089,0.00933120577216595,0.932530872762592,0.0176911336200916,0.0132510059664215,0,52748,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.284475850513586,0.695272091498507,0.0148612224083922,0.00386100386100386,0.00152983171851096,0.476169002358818,56.692,19.061,FALSE,FALSE,"red"
135,18,"INDIANA","RANDOLPH COUNTY",24926,0.490010430875391,42.6,41,43.9,0.949330016849876,0.00589745647115462,0.00136403755115141,0.00108320629062024,0,0.0174115381529327,0.0249137446842654,0.92774612854048,0.0346224825483431,0.0215838883093958,0,48036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.227009936766034,0.750858175248419,0.0219512195121951,9.03342366757001e-05,9.03342366757001e-05,0.444114579154297,61.714,18.306,FALSE,FALSE,"red"
135,19,"IOWA","MONROE COUNTY",7807,0.497758421929038,43,41.9,44.2,0.972332522095555,0.000256180350967081,0,0.00102472140386832,0,0.0229281414115537,0.00345843473805559,0.962597668758806,0.00986294351223261,0.00973485333674907,0,58269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.263698630136986,0.728473581213307,0.00513698630136986,0.00073385518590998,0.00195694716242661,0.523632637376713,60.647,17.256,FALSE,FALSE,"red"
135,20,"KANSAS","NESS COUNTY",2876,0.51182197496523,50,48.9,51,0.933240611961057,0.00521557719054242,0.00312934631432545,0.00347705146036161,0,0.0403337969401947,0.0146036161335188,0.873435326842837,0.102225312934631,0.0598052851182197,0,56492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.0984798413747521,0.884996695307336,0.0165234633179114,0,0,0.526077885952712,60.314,20.227,FALSE,FALSE,"red"
135,21,"KENTUCKY","LEWIS COUNTY",13417,0.500633524632928,42.8,42.5,43.1,0.977640307073116,0.00670790787806514,0.0021614369829321,0.00141611388536931,0,0,0.0120742341805173,0.977640307073116,0,0,0,31147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.139894611592725,0.847526772055074,0.0103688594254632,0,0.00220975692673806,0.438473578296191,49.229,20.677,FALSE,FALSE,"red"
