disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh,id
741,1985-09-04T00:00:00.000Z,HURRICANE ELENA,1985-08-29T00:00:00.000Z,1985-09-04T00:00:00.000Z,Major Disaster,MS,Mississippi,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1993-11-30T00:00:00.000Z,2436dcfffaeab08e41e25826ac6c8be09109a82f,2021-07-13T23:01:20.481Z,5aa2d57bcb4f0f7020b17b06
743,1985-09-12T00:00:00.000Z,HURRICANE ELENA,1985-08-29T00:00:00.000Z,1985-09-02T00:00:00.000Z,Major Disaster,FL,Florida,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1994-10-24T00:00:00.000Z,a4ebf8a71d115f6fb00b8a13b090aa934c4429bc,2021-07-13T23:01:20.479Z,5aa2d57bcb4f0f7020b17afa
766,1986-06-05T00:00:00.000Z,SEVERE STORMS & FLOODING,1986-05-30T00:00:00.000Z,1986-05-31T00:00:00.000Z,Major Disaster,PA,Pennsylvania,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-10-15T00:00:00.000Z,3144ef1c5fc069285caa9e94e4aefd9ca4bcdba5,2021-07-13T23:01:20.455Z,5aa2d57bcb4f0f7020b17b0b
775,1986-10-07T00:00:00.000Z,SEVERE STORMS & FLOODING,1986-09-10T00:00:00.000Z,1986-10-03T00:00:00.000Z,Major Disaster,WI,Wisconsin,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1995-07-19T00:00:00.000Z,8ce9565e0c3d908f72331f821ddce35712eb4ed4,2021-07-13T23:01:20.446Z,5aa2d57bcb4f0f7020b17aff
742,1985-09-07T00:00:00.000Z,HURRICANE ELENA,1985-08-29T00:00:00.000Z,1985-09-02T00:00:00.000Z,Major Disaster,AL,Alabama,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1994-10-24T00:00:00.000Z,30ccdb66dfc28522ab0b2a27d253ba06ca430a82,2021-07-13T23:01:20.480Z,5aa2d57bcb4f0f7020b17b10
751,1985-10-28T00:00:00.000Z,HURRICANE GLORIA,1985-09-27T00:00:00.000Z,1985-09-27T00:00:00.000Z,Major Disaster,MA,Massachusetts,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1994-06-30T00:00:00.000Z,7fdae38c7621eeff1537691572747db0194f85f8,2021-07-13T23:01:20.469Z,5aa2d57bcb4f0f7020b17b04
735,1985-03-29T00:00:00.000Z,SEVERE STORMS & FLOODING,1985-02-23T00:00:00.000Z,1985-04-05T00:00:00.000Z,Major Disaster,IL,Illinois,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-10-31T00:00:00.000Z,9cc554fd85ede47138dcbf1a59151fd33cd0ccbb,2021-07-13T23:01:20.531Z,5aa2d57bcb4f0f7020b17b09
752,1985-11-01T00:00:00.000Z,HURRICANE JUAN,1985-10-26T00:00:00.000Z,1985-11-08T00:00:00.000Z,Major Disaster,LA,Louisiana,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-10-18T00:00:00.000Z,a5ecd6e5200a51bc8a5398298eb3b438a8cb6679,2021-07-13T23:01:20.468Z,5aa2d57bcb4f0f7020b17b0e
2050,1985-05-17T00:00:00.000Z,PERRY FIRE,1985-05-17T00:00:00.000Z,1985-05-17T00:00:00.000Z,Fire Suppression,FL,Florida,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1986-03-27T00:00:00.000Z,9177b085b7d6f6ab35130532d93c415ccf66e6a7,2021-07-13T23:01:20.529Z,5aa2d57bcb4f0f7020b17b13
753,1985-11-07T00:00:00.000Z,SEVERE STORMS & FLOODING,1985-11-03T00:00:00.000Z,1985-11-07T00:00:00.000Z,Major Disaster,WV,West Virginia,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1996-09-16T00:00:00.000Z,01a6f73f155073e9ce923dcab9e57656a567bef6,2021-07-13T23:01:20.468Z,5aa2d57bcb4f0f7020b17af8
2051,1985-05-17T00:00:00.000Z,ASTER FIRE,1985-05-17T00:00:00.000Z,1985-05-17T00:00:00.000Z,Fire Suppression,FL,Florida,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1986-03-27T00:00:00.000Z,66fafae123ec02fd89d35eb0beafa333d2a12078,2021-07-13T23:01:20.529Z,5aa2d57bcb4f0f7020b17afd
761,1986-03-15T00:00:00.000Z,"HEAVY RAINS, LANDSLIDES & FLOODING",1986-02-24T00:00:00.000Z,1986-03-07T00:00:00.000Z,Major Disaster,MT,Montana,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1992-10-30T00:00:00.000Z,4461fdbb0e12d4695f39253f05f93e21bef2f3e9,2021-07-13T23:01:20.460Z,5aa2d57bcb4f0f7020b17b02
2056,1985-07-15T00:00:00.000Z,SEVEN SISTERS FIRE,1985-07-15T00:00:00.000Z,1985-07-15T00:00:00.000Z,Fire Suppression,SD,South Dakota,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-01-09T00:00:00.000Z,355ff293c9b5afae6983df2abae81e2832bf99df,2021-07-13T23:01:20.519Z,5aa2d57bcb4f0f7020b17b07
762,1986-03-19T00:00:00.000Z,"HEAVY RAINS, LANDSLIDES & FLOODING",1986-02-22T00:00:00.000Z,1986-02-24T00:00:00.000Z,Major Disaster,WA,Washington,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1989-01-25T00:00:00.000Z,0fa3f4842ad2c3208220c603a87d1e2a1f00aa75,2021-07-13T23:01:20.460Z,5aa2d57bcb4f0f7020b17b0c
2057,1985-07-15T00:00:00.000Z,FLINT HILL FIRE,1985-07-15T00:00:00.000Z,1985-07-15T00:00:00.000Z,Fire Suppression,SD,South Dakota,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-01-09T00:00:00.000Z,5e0900b8dace4d298c64825cc0efadf09fad49fd,2021-07-13T23:01:20.519Z,5aa2d57bcb4f0f7020b17b11
729,1984-12-10T00:00:00.000Z,TROPICAL STORM KLAUS,1984-11-05T00:00:00.000Z,1984-11-07T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1997-01-14T00:00:00.000Z,7b87e3821725645b27523385ab3109a743834ba7,2021-07-13T23:01:20.535Z,5aa2d57ccb4f0f7020b17b15
732,1985-03-18T00:00:00.000Z,SEVERE FREEZE,1985-03-18T00:00:00.000Z,1985-03-18T00:00:00.000Z,Major Disaster,FL,Florida,Freezing,1993-07-21T00:00:00.000Z,2013-03-27T00:00:00.000Z,1988-10-27T00:00:00.000Z,ece30dbfbb82d5726f0b3ae22acb1d76744a3bb3,2021-07-13T23:01:20.532Z,5aa2d57ccb4f0f7020b17b14
2047,1984-08-27T00:00:00.000Z,NORTH HILLS FIRE,1984-08-27T00:00:00.000Z,1984-08-27T00:00:00.000Z,Fire Suppression,MT,Montana,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-02-06T00:00:00.000Z,8b3d9b2818fc457267d6050e7d905c6d6e550cb7,2021-07-13T23:01:20.543Z,5aa2d57ccb4f0f7020b17b19
724,1984-09-21T00:00:00.000Z,HURRICANE DIANA,1984-09-11T00:00:00.000Z,1984-09-11T00:00:00.000Z,Major Disaster,NC,North Carolina,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1996-06-12T00:00:00.000Z,8c660a368ae5bde8a2d91b2212056baf41c24127,2021-07-13T23:01:20.539Z,5aa2d57ccb4f0f7020b17b18
727,1984-10-30T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-10-30T00:00:00.000Z,1984-10-30T00:00:00.000Z,Major Disaster,TX,Texas,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1989-06-15T00:00:00.000Z,77f2ccab3e3250f422f8cf62a624f6d91bc7f1f4,2021-07-13T23:01:20.537Z,5aa2d57ccb4f0f7020b17b16
722,1984-09-06T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-08-08T00:00:00.000Z,1984-08-26T00:00:00.000Z,Major Disaster,NM,New Mexico,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-10-05T00:00:00.000Z,321bea6b79e41c78b2a0eaf5cc853803f4b59763,2021-07-13T23:01:20.541Z,5aa2d57ccb4f0f7020b17b17
728,1984-10-31T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-10-31T00:00:00.000Z,1984-10-31T00:00:00.000Z,Major Disaster,LA,Louisiana,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-08-18T00:00:00.000Z,4cef3458e3f7965ba644452858a89e0bd89bfb70,2021-07-13T23:01:20.536Z,5aa2d57ccb4f0f7020b17b1a
717,1984-07-19T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-06-11T00:00:00.000Z,1984-06-11T00:00:00.000Z,Major Disaster,SD,South Dakota,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-06-11T00:00:00.000Z,5cf1eb0b41cbcf2a35ca9eccc59589accaddda05,2021-07-13T23:01:20.550Z,5aa2d57ccb4f0f7020b17b1d
723,1984-09-06T00:00:00.000Z,HEAVY RAINS & FLOODING,1984-09-06T00:00:00.000Z,1984-09-06T00:00:00.000Z,Major Disaster,NV,Nevada,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-05-01T00:00:00.000Z,f57accab95ec5009e53d4498660aaad00754f816,2021-07-13T23:01:20.540Z,5aa2d57ccb4f0f7020b17b1b
2046,1984-08-27T00:00:00.000Z,LA PINE/WAMPUS BUTTE FIRE,1984-08-27T00:00:00.000Z,1984-08-27T00:00:00.000Z,Fire Suppression,OR,Oregon,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1985-01-18T00:00:00.000Z,978dfe01f1fcaa6be0bbeb1a2f72fee4e8a42eb2,2021-07-13T23:01:20.544Z,5aa2d57ccb4f0f7020b17b1c
731,1985-01-18T00:00:00.000Z,SEVERE STORMS & FLOODING,1985-01-18T00:00:00.000Z,1985-01-18T00:00:00.000Z,Major Disaster,NM,New Mexico,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-10-26T00:00:00.000Z,a109def72befef72a924615be5232b154d7c3213,2021-07-13T23:01:20.533Z,5aa2d57ccb4f0f7020b17b1e
721,1984-08-27T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-08-27T00:00:00.000Z,1984-08-27T00:00:00.000Z,Major Disaster,PA,Pennsylvania,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1993-07-07T00:00:00.000Z,19a4b9240b0201df290bb92d2a7a0e499eb063a5,2021-07-13T23:01:20.546Z,5aa2d57ccb4f0f7020b17b22
3091,1984-07-10T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-07-10T00:00:00.000Z,1984-07-10T00:00:00.000Z,Emergency,WI,Wisconsin,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1989-06-15T00:00:00.000Z,80e20b5638631ce6d84e1981b77fbf4e84d4b19b,2021-07-13T23:01:20.551Z,5aa2d57ccb4f0f7020b17b23
700,1984-03-30T00:00:00.000Z,SEVERE STORMS & TORNADOES,1984-03-28T00:00:00.000Z,1984-03-29T00:00:00.000Z,Major Disaster,SC,South Carolina,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1994-10-24T00:00:00.000Z,fa37a873b08750800ef34980792f1d23c18644f9,2021-07-13T23:01:20.606Z,5aa2d57ccb4f0f7020b17b27
3087,1983-12-21T00:00:00.000Z,SEVERE STORMS & FLOODING,1983-12-21T00:00:00.000Z,1983-12-21T00:00:00.000Z,Emergency,MS,Mississippi,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1986-07-08T00:00:00.000Z,a1eb27c7deb8a066370b2cfc752ef58fb3da671b,2021-07-13T23:01:20.614Z,5aa2d57ccb4f0f7020b17b28
714,1984-06-22T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1984-06-07T00:00:00.000Z,1984-06-09T00:00:00.000Z,Major Disaster,KS,Kansas,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1989-06-15T00:00:00.000Z,42a511da44cf1ab5855c281d50373d66221b473b,2021-07-13T23:01:20.553Z,5aa2d57ccb4f0f7020b17b2c
709,1984-05-31T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-05-26T00:00:00.000Z,1984-05-27T00:00:00.000Z,Major Disaster,OK,Oklahoma,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-01-09T00:00:00.000Z,51044aaaa60aa606ecfc096aa6c95da20c633628,2021-07-13T23:01:20.558Z,5aa2d57ccb4f0f7020b17b2d
693,1983-10-26T00:00:00.000Z,SEVERE STORMS & FLOODING,1983-10-19T00:00:00.000Z,1983-10-23T00:00:00.000Z,Major Disaster,OK,Oklahoma,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-04-15T00:00:00.000Z,b36ed01c14d74a7b189114b16d341885cdab9fd7,2021-07-13T23:01:20.615Z,5aa2d57ccb4f0f7020b17b31
688,1983-08-01T00:00:00.000Z,SEVERE STORMS & FLOODING,1983-07-02T00:00:00.000Z,1983-07-03T00:00:00.000Z,Major Disaster,AR,Arkansas,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1985-08-09T00:00:00.000Z,16b460511a6637522f542cd05274a7783ef44ee4,2021-07-13T23:01:20.621Z,5aa2d57ccb4f0f7020b17b32
730,1985-01-15T00:00:00.000Z,HEAVY RAIN & HIGH WINDS,1985-01-15T00:00:00.000Z,1985-01-15T00:00:00.000Z,Major Disaster,AZ,Arizona,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1989-06-15T00:00:00.000Z,63085484564d082e57052653416401163471946e,2021-07-13T23:01:20.534Z,5aa2d57ccb4f0f7020b17b36
725,1984-09-25T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-09-25T00:00:00.000Z,1984-09-25T00:00:00.000Z,Major Disaster,NY,New York,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-04-24T00:00:00.000Z,2975c0513c89ffaa3ccdf4ad5db9bdee6eccb0a8,2021-07-13T23:01:20.539Z,5aa2d57ccb4f0f7020b17b37
2049,1984-08-28T00:00:00.000Z,HAWKS CREEK FIRE,1984-08-28T00:00:00.000Z,1984-08-28T00:00:00.000Z,Fire Suppression,MT,Montana,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-02-06T00:00:00.000Z,2d2d58be097f8c41bebf7ad3a67a4da3713e3e90,2021-07-13T23:01:20.541Z,5aa2d57ccb4f0f7020b17b20
707,1984-05-23T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-05-23T00:00:00.000Z,1984-05-23T00:00:00.000Z,Major Disaster,VA,Virginia,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1989-06-15T00:00:00.000Z,c7d5d928cb5312c655503cc2f68925af639c2de5,2021-07-13T23:01:20.559Z,5aa2d57ccb4f0f7020b17b25
687,1983-07-01T00:00:00.000Z,FLOODING,1983-06-16T00:00:00.000Z,1984-02-01T00:00:00.000Z,Major Disaster,CA,California,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-09-12T00:00:00.000Z,b92ae4bf925c80527a81ca5981433e234b350c8b,2021-07-13T23:01:20.622Z,5aa2d57ccb4f0f7020b17b2a
702,1984-04-17T00:00:00.000Z,COASTAL STORMS & FLOODING,1984-03-28T00:00:00.000Z,1984-04-08T00:00:00.000Z,Major Disaster,NY,New York,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1994-10-24T00:00:00.000Z,f48b1f40666c8485f5be3ef563ef27b7c647e0c9,2021-07-13T23:01:20.604Z,5aa2d57ccb4f0f7020b17b2f
720,1984-08-17T00:00:00.000Z,"SEVERE STORMS, MUDSLIDES, LANDSLIDES & FLOODING",1984-08-17T00:00:00.000Z,1984-08-17T00:00:00.000Z,Major Disaster,UT,Utah,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1997-08-22T00:00:00.000Z,efa1f92fc76b7f9c79bed4deb16bbd5f79c36091,2021-07-13T23:01:20.547Z,5aa2d57ccb4f0f7020b17b21
679,1983-04-20T00:00:00.000Z,SEVERE STORMS AND FLOODING,1983-04-20T00:00:00.000Z,1983-04-20T00:00:00.000Z,Major Disaster,LA,Louisiana,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1985-10-23T00:00:00.000Z,44a230eb7cdaef89abe42dcd7e47d58dd7a96163,2021-07-13T23:01:20.629Z,5aa2d57ccb4f0f7020b17b34
719,1984-07-27T00:00:00.000Z,"SEVERE STORMS, MUDSLIDES, LANDSLIDES & FLOODING",1984-07-27T00:00:00.000Z,1984-07-27T00:00:00.000Z,Major Disaster,CO,Colorado,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-09-12T00:00:00.000Z,8253bde970e769cc3084540295eb51bd4a721b88,2021-07-13T23:01:20.547Z,5aa2d57ccb4f0f7020b17b39
3088,1984-05-11T00:00:00.000Z,SEVERE STORMS & TORNADOES,1984-05-11T00:00:00.000Z,1984-05-11T00:00:00.000Z,Emergency,AL,Alabama,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1986-03-27T00:00:00.000Z,400b0a46684bc702d6e4b69644e2dc1921facbcb,2021-07-13T23:01:20.591Z,5aa2d57ccb4f0f7020b17b26
726,1984-10-02T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-09-16T00:00:00.000Z,1984-09-18T00:00:00.000Z,Major Disaster,TX,Texas,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-10-05T00:00:00.000Z,2954e446c837d127d1a0c47cebaedf73c87f1d34,2021-07-13T23:01:20.538Z,5aa2d57ccb4f0f7020b17b1f
718,1984-07-19T00:00:00.000Z,SEVERE STORMS & TORNADOES,1984-04-25T00:00:00.000Z,1984-04-25T00:00:00.000Z,Major Disaster,NE,Nebraska,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1986-07-08T00:00:00.000Z,8b0d058ec3bf935f3153072b4c2ea04ae090a3c6,2021-07-13T23:01:20.549Z,5aa2d57ccb4f0f7020b17b2b
712,1984-06-18T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-06-06T00:00:00.000Z,1984-06-08T00:00:00.000Z,Major Disaster,VT,Vermont,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1993-11-22T00:00:00.000Z,6a270a0c818b84d2817d37144c7c959aee48bc6f,2021-07-13T23:01:20.555Z,5aa2d57ccb4f0f7020b17b24
697,1984-02-16T00:00:00.000Z,ICE JAMS AND FLOODING,1984-01-17T00:00:00.000Z,1984-04-20T00:00:00.000Z,Major Disaster,ID,Idaho,Snow,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-05-06T00:00:00.000Z,fdf35189ea0acf2e59f829bad89bab71bfa8c628,2021-07-13T23:01:20.613Z,5aa2d57ccb4f0f7020b17b30
691,1983-10-05T00:00:00.000Z,SEVERE STORMS & FLOODING,1983-09-23T00:00:00.000Z,1983-10-10T00:00:00.000Z,Major Disaster,AZ,Arizona,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-10-02T00:00:00.000Z,90eff00f3f4a0a32ad7cd9a0632e7c19f32a3b64,2021-07-13T23:01:20.616Z,5aa2d57ccb4f0f7020b17b29
675,1983-01-11T00:00:00.000Z,SEVERE STORMS AND FLOODING,1983-01-11T00:00:00.000Z,1983-01-11T00:00:00.000Z,Major Disaster,LA,Louisiana,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1986-06-09T00:00:00.000Z,679f5cf86155bf4be4ff1cfe86af710ed3f4b3bd,2021-07-13T23:01:20.633Z,5aa2d57ccb4f0f7020b17b35
705,1984-05-15T00:00:00.000Z,"HIGH WINDS, TORNADOES & FLOODING",1984-05-15T00:00:00.000Z,1984-05-15T00:00:00.000Z,Major Disaster,KY,Kentucky,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1994-10-24T00:00:00.000Z,6e398ccec520e39567081659088dfd099c601840,2021-07-13T23:01:20.568Z,5aa2d57ccb4f0f7020b17b2e
684,1983-06-06T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00.000Z,1983-06-06T00:00:00.000Z,Major Disaster,IL,Illinois,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-02-11T00:00:00.000Z,8dd7df9778be58013f38017eb52d05b5ca9e01b6,2021-07-13T23:01:20.623Z,5aa2d57ccb4f0f7020b17b33
2048,1984-08-28T00:00:00.000Z,HOUGHTON CREEK NUMBER-2,1984-08-28T00:00:00.000Z,1984-08-28T00:00:00.000Z,Fire Suppression,MT,Montana,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-02-06T00:00:00.000Z,ef4271c70efc9e8abbc00da62f21bf0ba6ffb5f3,2021-07-13T23:01:20.542Z,5aa2d57ccb4f0f7020b17b38
711,1984-06-18T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-05-27T00:00:00.000Z,1984-06-02T00:00:00.000Z,Major Disaster,CT,Connecticut,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1994-06-30T00:00:00.000Z,e564934f4445389a1aa39d16f9790d2bd9128a9e,2021-07-13T23:01:20.556Z,5aa2d57ccb4f0f7020b17b3b
3090,1984-05-15T00:00:00.000Z,SEVERE STORMS & TORNADOES,1984-05-15T00:00:00.000Z,1984-05-15T00:00:00.000Z,Emergency,LA,Louisiana,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-08-03T00:00:00.000Z,3e5e7b16cfd87edfc79e7b98204e19d69f4f6cdd,2021-07-13T23:01:20.563Z,5aa2d57ccb4f0f7020b17b3c
686,1983-07-01T00:00:00.000Z,FLOODING,1983-06-16T00:00:00.000Z,1983-06-20T00:00:00.000Z,Major Disaster,AZ,Arizona,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-08-18T00:00:00.000Z,dabb7bf457fd6f512fabcba79f60d736bf9bf63d,2021-07-13T23:01:20.622Z,5aa2d57ccb4f0f7020b17b41
690,1983-09-22T00:00:00.000Z,FLASH FLOODING,1983-08-15T00:00:00.000Z,1983-08-18T00:00:00.000Z,Major Disaster,CA,California,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-02-01T00:00:00.000Z,337e1a6038889eeb361d996a2651a67675624fe0,2021-07-13T23:01:20.617Z,5aa2d57ccb4f0f7020b17b40
715,1984-06-27T00:00:00.000Z,"SEVERE STORMS, TORNADOES, HAIL & FLOODS",1984-06-07T00:00:00.000Z,1984-06-08T00:00:00.000Z,Major Disaster,IA,Iowa,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-08-20T00:00:00.000Z,8243d84d82ce98c78e5d3b076d9e009ebc5f17aa,2021-07-13T23:01:20.552Z,5aa2d57ccb4f0f7020b17b46
2044,1983-03-04T00:00:00.000Z,KILAUEA FIRE,1983-03-04T00:00:00.000Z,1983-03-04T00:00:00.000Z,Fire Suppression,HI,Hawaii,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1986-03-27T00:00:00.000Z,93caff59253567c391e0154366102ca284ef8a20,2021-07-13T23:01:20.631Z,5aa2d57ccb4f0f7020b17b45
694,1983-11-18T00:00:00.000Z,EARTHQUAKE,1983-10-28T00:00:00.000Z,1984-01-25T00:00:00.000Z,Major Disaster,ID,Idaho,Earthquake,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-05-06T00:00:00.000Z,b70d52dfc0da8e64e152a891d4745bd35e26f902,2021-07-13T23:01:20.615Z,5aa2d57ccb4f0f7020b17b4b
698,1984-03-29T00:00:00.000Z,FREEZING TEMPERATURES,1983-12-24T00:00:00.000Z,1983-12-26T00:00:00.000Z,Major Disaster,FL,Florida,Freezing,1993-07-21T00:00:00.000Z,2013-03-27T00:00:00.000Z,1988-10-27T00:00:00.000Z,9662e0becdb65f90b2ecae795feae87c47f3139c,2021-07-13T23:01:20.608Z,5aa2d57ccb4f0f7020b17b4a
713,1984-06-21T00:00:00.000Z,SEVERE STORMS & FLOODING,1984-06-06T00:00:00.000Z,1984-06-16T00:00:00.000Z,Major Disaster,MO,Missouri,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-08-03T00:00:00.000Z,684b7742d05fa7c999c9d239b29fbe9b893fdfe3,2021-07-13T23:01:20.554Z,5aa2d57ccb4f0f7020b17b50
676,1983-01-27T00:00:00.000Z,"SEVERE STORMS, HIGH TIDES & FLOODING",1983-01-27T00:00:00.000Z,1983-01-27T00:00:00.000Z,Major Disaster,WA,Washington,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-10-23T00:00:00.000Z,72e0c5fe0cd539fa46afd604b8564d8c0aa1c622,2021-07-13T23:01:20.632Z,5aa2d57ccb4f0f7020b17b4f
692,1983-10-24T00:00:00.000Z,SEVERE STORMS AND FLOODING,1983-09-18T00:00:00.000Z,1983-10-02T00:00:00.000Z,Major Disaster,NM,New Mexico,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1985-10-23T00:00:00.000Z,b26a0eaa351357dd39405f6994be4532ffae1e25,2021-07-13T23:01:20.616Z,5aa2d57ccb4f0f7020b17b55
696,1984-01-07T00:00:00.000Z,SEVERE FREEZING WEATHER,1983-12-22T00:00:00.000Z,1983-12-26T00:00:00.000Z,Major Disaster,TX,Texas,Freezing,1993-07-21T00:00:00.000Z,2013-03-27T00:00:00.000Z,1986-03-27T00:00:00.000Z,e8377ec919ad0b0e69ab86a572d7c5352d06007d,2021-07-13T23:01:20.613Z,5aa2d57ccb4f0f7020b17b54
674,1982-12-13T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00.000Z,1982-12-13T00:00:00.000Z,Major Disaster,IL,Illinois,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-11-01T00:00:00.000Z,828de32399cd5892cdb6379ea9eea49b5c8b5ad6,2021-07-13T23:01:20.633Z,5aa2d57ccb4f0f7020b17b59
699,1984-03-30T00:00:00.000Z,SEVERE STORMS & TORNADOES,1984-03-28T00:00:00.000Z,1984-03-29T00:00:00.000Z,Major Disaster,NC,North Carolina,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1994-10-24T00:00:00.000Z,b8ff614da51c443f0af75a6500fad39d2de162dd,2021-07-13T23:01:20.607Z,5aa2d57ccb4f0f7020b17b3e
